# omega0=1, alpha=0.2
# theta0=-0.8, theta_dot0=0.1234
# t_start=0, t_end=200, h=0.0116355
#   t          theta(t)                 thetadot(t)       
4.305145488252660e+00 1.166629491896220e+00 -1.392499603256101e+00
4.421500771718947e+00 9.962310565898086e-01 -1.535105836739238e+00
4.537856055185235e+00 8.097829682098971e-01 -1.667676238747072e+00
4.654211338651522e+00 6.087001061447916e-01 -1.785941758779303e+00
4.770566622117809e+00 3.948926207593670e-01 -1.885736768182092e+00
4.886921905584097e+00 1.707248215197281e-01 -1.963510688966198e+00
5.003277189050384e+00 -6.108766869268660e-02 -2.016859827385562e+00
5.119632472516671e+00 -2.976381997995576e-01 -2.044962368127061e+00
5.235987755982959e+00 -5.360287372910609e-01 -2.048803854271600e+00
5.352343039449246e+00 -7.735800775765487e-01 -2.031128610938459e+00
5.468698322915533e+00 -1.008020642860420e+00 -1.996128717897291e+00
5.585053606381821e+00 -1.237627595003981e+00 -1.948953806297317e+00
5.701408889848108e+00 -1.461306289241435e+00 -1.895162159373224e+00
5.817764173314395e+00 -1.678608082272090e+00 -1.840226180128812e+00
5.934119456780683e+00 -1.889697550992792e+00 -1.789165347457355e+00
6.050474740246970e+00 -2.095285778849084e+00 -1.746330050865855e+00
6.166830023713257e+00 -2.296546586187027e+00 -1.715319284367996e+00
6.283185307179544e+00 -2.495029096673554e+00 -1.698992368931288e+00
6.399540590645832e+00 -2.692574880275123e+00 -1.699528235481457e+00
6.515895874112119e+00 -2.891242644093373e+00 -1.718489301948050e+00
6.632251157578406e+00 -3.093238869075732e+00 -1.756854597362828e+00
6.748606441044694e+00 -3.300849154566553e+00 -1.814994928842343e+00
6.864961724510981e+00 -3.516362332122475e+00 -1.892570970338067e+00
6.981317007977268e+00 -3.741977739498299e+00 -1.988345335444044e+00
7.097672291443556e+00 -3.979685882732490e+00 -2.099916267362964e+00
7.214027574909843e+00 -4.231115101783987e+00 -2.223408643074376e+00
7.330382858376130e+00 -4.497343339646642e+00 -2.353200350576694e+00
7.446738141842418e+00 -4.778686156568005e+00 -2.481813213744756e+00
7.563093425308705e+00 -5.074489673045139e+00 -2.600135763285780e+00
7.679448708774992e+00 -5.382976443103557e+00 -2.698129617685100e+00
7.795803992241280e+00 -5.701204429977815e+00 -2.766058251679341e+00
7.912159275707567e+00 -6.025192034924702e+00 -2.796061966136342e+00
8.028514559173855e+00 -6.350227419259678e+00 -2.783666826813529e+00
8.144869842640142e+00 -6.671324370136083e+00 -2.728713182814830e+00
8.261225126106430e+00 -6.983733363106762e+00 -2.635341957188332e+00
8.377580409572717e+00 -7.283394286697056e+00 -2.511039988088790e+00
8.493935693039004e+00 -7.567239791310228e+00 -2.365109068070577e+00
8.610290976505292e+00 -7.833312176716698e+00 -2.207076254728306e+00
8.726646259971579e+00 -8.080713077951780e+00 -2.045460457896004e+00
8.843001543437866e+00 -8.309440176965945e+00 -1.887073047732614e+00
8.959356826904154e+00 -8.520172492943395e+00 -1.736814008365282e+00
9.075712110370441e+00 -8.714053628459883e+00 -1.597811637332437e+00
9.192067393836728e+00 -8.892503016285822e+00 -1.471738607620303e+00
9.308422677303016e+00 -9.057067731453111e+00 -1.359176206365191e+00
9.424777960769303e+00 -9.209315557456428e+00 -1.259950496129340e+00
9.541133244235590e+00 -9.350763740263019e+00 -1.173406685221695e+00
9.657488527701878e+00 -9.482835662234042e+00 -1.098615039912235e+00
9.773843811168165e+00 -9.606837800929174e+00 -1.034515446835369e+00
9.890199094634452e+00 -9.723950521592261e+00 -9.800127814729926e-01
1.000655437810074e+01 -9.835227715304175e+00 -9.340355516578556e-01
1.012290966156703e+01 -9.941601654705055e+00 -8.955685330495856e-01
1.023926494503331e+01 -1.004389055217674e+01 -8.636677930296156e-01
1.035562022849960e+01 -1.014280715233002e+01 -8.374643191853610e-01
1.047197551196589e+01 -1.023896730603322e+01 -8.161606880207420e-01
1.058833079543218e+01 -1.033289790708286e+01 -7.990238654006666e-01
1.070468607889846e+01 -1.042504387294963e+01 -7.853762661630792e-01
1.082104136236475e+01 -1.051577405727432e+01 -7.745865328462952e-01
1.093739664583104e+01 -1.060538612362201e+01 -7.660610412055124e-01
1.105375192929733e+01 -1.069411050832222e+01 -7.592368342573852e-01
1.117010721276361e+01 -1.078211366875156e+01 -7.535764725305689e-01
1.128646249622990e+01 -1.086950086032235e+01 -7.485651247412228e-01
1.140281777969619e+01 -1.095631871477417e+01 -7.437100803861945e-01
1.151917306316247e+01 -1.104255790529024e+01 -7.385427239244811e-01
1.163552834662876e+01 -1.112815617988207e+01 -7.326228587598965e-01
1.175188363009505e+01 -1.121300202210162e+01 -7.255451064933066e-01
1.186823891356134e+01 -1.129693915645100e+01 -7.169469395919903e-01
1.198459419702762e+01 -1.137977205508015e+01 -7.065177476219903e-01
1.210094948049391e+01 -1.146127252464042e+01 -6.940082073564484e-01
1.221730476396020e+01 -1.154118736196626e+01 -6.792391458226313e-01
1.233366004742649e+01 -1.161924697132105e+01 -6.621090704216703e-01
1.245001533089277e+01 -1.169517474269309e+01 -6.425996023682975e-01
1.256637061435906e+01 -1.176869690915930e+01 -6.207781891314095e-01
1.268272589782535e+01 -1.183955254007846e+01 -5.967976766547148e-01
1.279908118129164e+01 -1.190750329225713e+01 -5.708925703813545e-01
1.291543646475792e+01 -1.197234253658321e+01 -5.433720757125194e-01
1.303179174822421e+01 -1.203390350264436e+01 -5.146102517954718e-01
1.314814703169050e+01 -1.209206613472458e+01 -4.850338096247926e-01
1.326450231515678e+01 -1.214676242271117e+01 -4.551082171559923e-01
1.338085759862307e+01 -1.219798005266556e+01 -4.253228325696303e-01
1.349721288208936e+01 -1.224576430568714e+01 -3.961757754586628e-01
1.361356816555565e+01 -1.229021821277099e+01 -3.681591771875149e-01
1.372992344902193e+01 -1.233150104200028e+01 -3.417453441655759e-01
1.384627873248822e+01 -1.236982524923625e+01 -3.173742409806917e-01
1.396263401595451e+01 -1.240545206329312e+01 -2.954425720021599e-01
1.407898929942080e+01 -1.243868590206793e+01 -2.762946237141840e-01
1.419534458288708e+01 -1.246986782916789e+01 -2.602149340300050e-01
1.431169986635337e+01 -1.249936826384774e+01 -2.474227825507563e-01
1.442805514981966e+01 -1.252757915329592e+01 -2.380684465874391e-01
1.454441043328594e+01 -1.255490580801519e+01 -2.322311385421723e-01
1.466076571675223e+01 -1.258175859029163e+01 -2.299185264056013e-01
1.477712100021852e+01 -1.260854463404442e+01 -2.310677358433583e-01
1.489347628368481e+01 -1.263565976265946e+01 -2.355477351565450e-01
1.500983156715109e+01 -1.266348076021517e+01 -2.431630095074252e-01
1.512618685061738e+01 -1.269235814088678e+01 -2.536584350737672e-01
1.524254213408367e+01 -1.272260955101516e+01 -2.667252646585637e-01
1.535889741754996e+01 -1.275451392782193e+01 -2.820081315922431e-01
1.547525270101624e+01 -1.278830652729370e+01 -2.991129667923275e-01
1.559160798448253e+01 -1.282417492042226e+01 -3.176157034195298e-01
1.570796326794882e+01 -1.286225604076246e+01 -3.370716143749307e-01
1.582431855141511e+01 -1.290263434617515e+01 -3.570250908456045e-01
1.594067383488139e+01 -1.294534113287571e+01 -3.770196277405748e-01
1.605702911834769e+01 -1.299035501012149e+01 -3.966077384381352e-01
1.617338440181399e+01 -1.303760350924878e+01 -4.153604826717524e-01
1.628973968528030e+01 -1.308696576227221e+01 -4.328762645538286e-01
1.640609496874660e+01 -1.313827614466806e+01 -4.487885497144593e-01
1.652245025221291e+01 -1.319132873682897e+01 -4.627721672154831e-01
1.663880553567921e+01 -1.324588242210426e+01 -4.745479067460483e-01
1.675516081914552e+01 -1.330166640964063e+01 -4.838851945650544e-01
1.687151610261182e+01 -1.335838595048446e+01 -4.906027286381779e-01
1.698787138607813e+01 -1.341572800796746e+01 -4.945670664967124e-01
1.710422666954443e+01 -1.347336664953864e+01 -4.956892777443566e-01
1.722058195301074e+01 -1.353096794684999e+01 -4.939198848371199e-01
1.733693723647704e+01 -1.358819420259547e+01 -4.892424094131430e-01
1.745329251994335e+01 -1.364470736369544e+01 -4.816659081845349e-01
1.756964780340966e+01 -1.370017152744336e+01 -4.712169171500574e-01
1.768600308687596e+01 -1.375425449638314e+01 -4.579312249477551e-01
1.780235837034227e+01 -1.380662838532510e+01 -4.418458689932748e-01
1.791871365380857e+01 -1.385696932699819e+01 -4.229916983505042e-01
1.803506893727488e+01 -1.390495635924779e+01 -4.013867837147104e-01
1.815142422074118e+01 -1.395026960534455e+01 -3.770308866621577e-01
1.826777950420749e+01 -1.399258787983628e+01 -3.499011359685232e-01
1.838413478767379e+01 -1.403158586632786e+01 -3.199490053199355e-01
1.850049007114010e+01 -1.406693102219074e+01 -2.870986491610352e-01
1.861684535460640e+01 -1.409828037052718e+01 -2.512466347448964e-01
1.873320063807271e+01 -1.412527734403035e+01 -2.122631098641500e-01
1.884955592153901e+01 -1.414754885102282e+01 -1.699944669751387e-01
1.896591120500532e+01 -1.416470274315627e+01 -1.242676040238307e-01
1.908226648847162e+01 -1.417632587901353e+01 -7.489593770534923e-02
1.919862177193793e+01 -1.418198299980225e+01 -2.168739226441605e-02
1.931497705540423e+01 -1.418121666353834e+01 3.554533966917602e-02
1.943133233887054e+01 -1.417354852278336e+01 9.697189765687395e-02
1.954768762233684e+01 -1.415848227694431e+01 1.627282969011211e-01
1.966404290580315e+01 -1.413550868002748e+01 2.328974849182441e-01
1.978039818926945e+01 -1.410411303195902e+01 3.074860453743343e-01
1.989675347273576e+01 -1.406378561483550e+01 3.863968686573012e-01
2.001310875620206e+01 -1.401403553711237e+01 4.693979775765497e-01
2.012946403966837e+01 -1.395440839342502e+01 5.560883186663991e-01
2.024581932313467e+01 -1.388450800207264e+01 6.458622695576040e-01
2.036217460660098e+01 -1.380402220690679e+01 7.378759008883963e-01
2.047852989006728e+01 -1.371275228689661e+01 8.310196153920476e-01
2.059488517353359e+01 -1.361064488025419e+01 9.239034702003993e-01
2.071124045699989e+01 -1.349782451041440e+01 1.014862867155329e+00
2.082759574046620e+01 -1.337462386857127e+01 1.101992736842628e+00
2.094395102393250e+01 -1.324160811605805e+01 1.183217059248109e+00
2.106030630739881e+01 -1.309958886364493e+01 1.256396852904590e+00
2.117666159086511e+01 -1.294962346634459e+01 1.319473400564763e+00
2.129301687433142e+01 -1.279299612003130e+01 1.370635168510725e+00
2.140937215779772e+01 -1.263117908853297e+01 1.408488497326744e+00
2.152572744126403e+01 -1.246577507882171e+01 1.432206464195145e+00
2.164208272473033e+01 -1.229844483847524e+01 1.441630054049118e+00
2.175843800819664e+01 -1.213082674676862e+01 1.437302256944794e+00
2.187479329166294e+01 -1.196445676040972e+01 1.420427874041951e+00
2.199114857512925e+01 -1.180069707392526e+01 1.392766288598124e+00
2.210750385859555e+01 -1.164068024900108e+01 1.356476851220765e+00
2.222385914206186e+01 -1.148527282047996e+01 1.313943322896842e+00
2.234021442552816e+01 -1.133505924856926e+01 1.267603766146619e+00
2.245656970899447e+01 -1.119034430467645e+01 1.219806574618082e+00
2.257292499246077e+01 -1.105117005965062e+01 1.172704693671181e+00
2.268928027592708e+01 -1.091734275861043e+01 1.128191376050232e+00
2.280563555939338e+01 -1.078846489609289e+01 1.087874046902528e+00
2.292199084285969e+01 -1.066396846516686e+01 1.053078826550445e+00
2.303834612632599e+01 -1.054314632840735e+01 1.024876791733307e+00
2.315470140979230e+01 -1.042517968866064e+01 1.004123424185792e+00
2.327105669325860e+01 -1.030916055896360e+01 9.915040608654916e-01
2.338741197672491e+01 -1.019410887045137e+01 9.875798245743110e-01
2.350376726019121e+01 -1.007898440928735e+01 9.928300096958824e-01
2.362012254365752e+01 -9.962694174747309e+00 1.007687971486234e+00
2.373647782712382e+01 -9.844096056803949e+00 1.032568116602830e+00
2.385283311059013e+01 -9.722000005317119e+00 1.067881603618624e+00
2.396918839405643e+01 -9.595168165268927e+00 1.114037868482879e+00
2.408554367752274e+01 -9.462315838444416e+00 1.171428161954503e+00
2.420189896098904e+01 -9.322115645042651e+00 1.240386060172940e+00
2.431825424445535e+01 -9.173207919425641e+00 1.321118660918210e+00
2.443460952792165e+01 -9.014221157158566e+00 1.413601446417002e+00
2.455096481138796e+01 -8.843807123906963e+00 1.517430553796428e+00
2.466732009485427e+01 -8.660695781826361e+00 1.631630019306567e+00
2.478367537832057e+01 -8.463775007835023e+00 1.754420616921967e+00
2.490003066178688e+01 -8.252198427154081e+00 1.882973441959526e+00
2.501638594525318e+01 -8.025520622379927e+00 2.013196204383154e+00
2.513274122871949e+01 -7.783851684405734e+00 2.139629770986693e+00
2.524909651218579e+01 -7.528012568212265e+00 2.255555363204955e+00
2.536545179565210e+01 -7.259660912370743e+00 2.353408257216947e+00
2.548180707911840e+01 -6.981348470933384e+00 2.425538454137228e+00
2.559816236258471e+01 -6.696472719197898e+00 2.465244959963124e+00
2.571451764605101e+01 -6.409101975806387e+00 2.467869166204498e+00
2.583087292951732e+01 -6.123684737301800e+00 2.431637940958618e+00
2.594722821298362e+01 -5.844689683464401e+00 2.357975837782594e+00
2.606358349644993e+01 -5.576246814126066e+00 2.251173764892374e+00
2.617993877991623e+01 -5.321859959964287e+00 2.117530385013669e+00
2.629629406338254e+01 -5.084236560641965e+00 1.964248999456379e+00
2.641264934684884e+01 -4.865244707453105e+00 1.798399450294070e+00
2.652900463031515e+01 -4.665976175548614e+00 1.626158144718523e+00
2.664535991378145e+01 -4.486877597340273e+00 1.452397561978581e+00
2.676171519724776e+01 -4.327910742198136e+00 1.280582985604598e+00
2.687807048071406e+01 -4.188711553082025e+00 1.112879419052175e+00
2.699442576418037e+01 -4.068729496556080e+00 9.503677137868582e-01
2.711078104764667e+01 -3.967339320362832e+00 7.932923196282978e-01
2.722713633111298e+01 -3.883924589049716e+00 6.412930297489710e-01
2.734349161457928e+01 -3.817936373081227e+00 4.935982273163021e-01
2.745984689804559e+01 -3.768932022916753e+00 3.491739936673992e-01
2.757620218151189e+01 -3.736599005051600e+00 2.068328797475096e-01
2.769255746497820e+01 -3.720768044831931e+00 6.531047144277081e-02
2.780891274844450e+01 -3.721418772792303e+00 -7.668069711414416e-02
2.792526803191081e+01 -3.738679945706822e+00 -2.204102079191172e-01
2.804162331537711e+01 -3.772825199836054e+00 -3.670923338288843e-01
2.815797859884342e+01 -3.824264198070338e+00 -5.178427123864893e-01
2.827433388230972e+01 -3.893527928587884e+00 -6.736195236248481e-01
2.839068916577603e+01 -3.981245784747330e+00 -8.351394305616099e-01
2.850704444924233e+01 -4.088110945481960e+00 -1.002759150340924e+00
2.862339973270864e+01 -4.214829639394215e+00 -1.176316183072411e+00
2.873975501617494e+01 -4.362049460301217e+00 -1.354928893767882e+00
2.885611029964125e+01 -4.530262612230729e+00 -1.536769227240146e+00
2.897246558310755e+01 -4.719682666944524e+00 -1.718842711556493e+00
2.908882086657386e+01 -4.930099070489788e+00 -1.896839143262641e+00
2.920517615004016e+01 -5.160722748937867e+00 -2.065146130737037e+00
2.932153143350647e+01 -5.410047860351315e+00 -2.217129658802520e+00
2.943788671697277e+01 -5.675765680998840e+00 -2.345756651116340e+00
2.955424200043908e+01 -5.954770755033115e+00 -2.444545315890613e+00
2.967059728390538e+01 -6.243289999391068e+00 -2.508690311263464e+00
2.978695256737169e+01 -6.537139546966094e+00 -2.536078646345560e+00
2.990330785083799e+01 -6.832077592317510e+00 -2.527875000638987e+00
3.001966313430430e+01 -7.124189133917644e+00 -2.488466289470995e+00
3.013601841777060e+01 -7.410226425918068e+00 -2.424778314912465e+00
3.025237370123691e+01 -7.687843787974041e+00 -2.345194482130820e+00
3.036872898470321e+01 -7.955699334241431e+00 -2.258403929016658e+00
3.048508426816952e+01 -8.213432571287798e+00 -2.172455539248521e+00
3.060143955163582e+01 -8.461551318452759e+00 -2.094155451059862e+00
3.071779483510213e+01 -8.701268928658370e+00 -2.028805632352744e+00
3.083415011856843e+01 -8.934326825993002e+00 -1.980194216690342e+00
3.095050540203474e+01 -9.162824945040301e+00 -1.950722095901071e+00
3.106686068550104e+01 -9.389069786143017e+00 -1.941564652890054e+00
3.118321596896735e+01 -9.615439774494336e+00 -1.952798582470022e+00
3.129957125243365e+01 -9.844261377300855e+00 -1.983456249608620e+00
3.141592653589996e+01 -1.007768677734352e+01 -2.031498854497779e+00
3.153228181936626e+01 -1.031756443037587e+01 -2.093726096104423e+00
3.164863710283257e+01 -1.056529744733369e+01 -2.165667015000979e+00
3.176499238629888e+01 -1.082169156507132e+01 -2.241524451346273e+00
3.188134766976518e+01 -1.108680429373081e+01 -2.314267601524545e+00
3.199770295323149e+01 -1.135981819601731e+01 -2.375968493581576e+00
3.211405823669779e+01 -1.163897061233991e+01 -2.418439256471310e+00
3.223041352016409e+01 -1.192157400746546e+01 -2.434137141524262e+00
3.234676880363040e+01 -1.220415021934489e+01 -2.417181066512084e+00
3.246312408709670e+01 -1.248267724956496e+01 -2.364222046493462e+00
3.257947937056301e+01 -1.275291552089720e+01 -2.274899983362764e+00
3.269583465402931e+01 -1.301075489821359e+01 -2.151733239406495e+00
3.281218993749562e+01 -1.325251682339778e+01 -1.999480820818638e+00
3.292854522096192e+01 -1.347516128746035e+01 -1.824189306513483e+00
3.304490050442823e+01 -1.367637813820414e+01 -1.632202931403157e+00
3.316125578789453e+01 -1.385457255300037e+01 -1.429363184553367e+00
3.327761107136084e+01 -1.400877433290503e+01 -1.220507740005765e+00
3.339396635482714e+01 -1.413850661186878e+01 -1.009266261669846e+00
3.351032163829345e+01 -1.424364485300649e+01 -7.980831259936799e-01
3.362667692175975e+01 -1.432428736397134e+01 -5.883783637585787e-01
3.374303220522606e+01 -1.438064880288850e+01 -3.807713172143949e-01
3.385938748869236e+01 -1.441298080573145e+01 -1.753170545379157e-01
3.397574277215867e+01 -1.442151953978224e+01 2.826966891528669e-02
3.409209805562497e+01 -1.440645818773551e+01 2.304098997517980e-01
3.420845333909128e+01 -1.436794224550002e+01 4.314717124882046e-01
3.432480862255758e+01 -1.430608624807242e+01 6.315893071082188e-01
3.444116390602389e+01 -1.422101142452681e+01 8.304834577098515e-01
3.455751918949019e+01 -1.411290422093215e+01 1.027283126286790e+00
3.467387447295650e+01 -1.398209504696078e+01 1.220359236023910e+00
3.479022975642280e+01 -1.382915446277709e+01 1.407196932766775e+00
3.490658503988911e+01 -1.365499997499295e+01 1.584349420514721e+00
3.502294032335541e+01 -1.346100081667137e+01 1.747528302951770e+00
3.513929560682172e+01 -1.324906168158912e+01 1.891882089197027e+00
3.525565089028802e+01 -1.302166178508527e+01 2.012485209176561e+00
3.537200617375433e+01 -1.278182619934703e+01 2.105000799155001e+00
3.548836145722063e+01 -1.253301505524315e+01 2.166404887537150e+00
3.560471674068694e+01 -1.227893308055067e+01 2.195600438729926e+00
3.572107202415324e+01 -1.202328279989211e+01 2.193746182488147e+00
3.583742730761955e+01 -1.176950169391437e+01 2.164195220358244e+00
3.595378259108585e+01 -1.152052909858905e+01 2.112058329878265e+00
3.607013787455216e+01 -1.127863992068819e+01 2.043520498113966e+00
3.618649315801846e+01 -1.104536336540696e+01 1.965094239614131e+00
3.630284844148477e+01 -1.082148395737016e+01 1.882974430395536e+00
3.641920372495107e+01 -1.060710664756104e+01 1.802591300160814e+00
3.653555900841738e+01 -1.040176112420286e+01 1.728381297012274e+00
3.665191429188368e+01 -1.020452167870535e+01 1.663739867699420e+00
3.676826957534999e+01 -1.001412489981107e+01 1.611095249705895e+00
3.688462485881630e+01 -9.829074758560663e+00 1.572042047922856e+00
3.700098014228260e+01 -9.647731101083615e+00 1.547486130436850e+00
3.711733542574891e+01 -9.468382265916180e+00 1.537768501907772e+00
3.723369070921521e+01 -9.289305453143951e+00 1.542749898335696e+00
3.735004599268152e+01 -9.108819955265091e+00 1.561848274120752e+00
3.746640127614782e+01 -8.925338816358330e+00 1.594028783563737e+00
3.758275655961413e+01 -8.737424174947110e+00 1.637751928366123e+00
3.769911184308043e+01 -8.543850522159461e+00 1.690891985517296e+00
3.781546712654674e+01 -8.343678248490193e+00 1.750645857062712e+00
3.793182241001304e+01 -8.136336958286856e+00 1.813462129783290e+00
3.804817769347935e+01 -7.921714001146834e+00 1.875029488282774e+00
3.816453297694565e+01 -7.700238770746086e+00 1.930368247657253e+00
3.828088826041196e+01 -7.472948472941444e+00 1.974062117584890e+00
3.839724354387826e+01 -7.241517958740081e+00 2.000643261849536e+00
3.851359882734457e+01 -7.008237002860904e+00 2.005101499585130e+00
3.862995411081087e+01 -6.775924750925901e+00 1.983437839684741e+00
3.874630939427718e+01 -6.547782814475593e+00 1.933144220162243e+00
3.886266467774348e+01 -6.327202826728294e+00 1.853488655031456e+00
3.897901996120979e+01 -6.117556223382130e+00 1.745528527615372e+00
3.909537524467609e+01 -5.921998738254642e+00 1.611851175944388e+00
3.921173052814240e+01 -5.743317569576821e+00 1.456117512239621e+00
3.932808581160870e+01 -5.583837367361156e+00 1.282528557322535e+00
3.944444109507501e+01 -5.445386908459654e+00 1.095333148003197e+00
3.956079637854131e+01 -5.329316475803004e+00 8.984581533748872e-01
3.967715166200762e+01 -5.236549350219043e+00 6.952933879153810e-01
3.979350694547392e+01 -5.167649605212084e+00 4.886225089553073e-01
3.990986222894023e+01 -5.122890938812025e+00 2.806680133866686e-01
4.002621751240653e+01 -5.102315495940737e+00 7.321203899124160e-02
4.014257279587284e+01 -5.105775921032190e+00 -1.322412734549393e-01
4.025892807933914e+01 -5.132957424441156e+00 -3.342883959483434e-01
4.037528336280545e+01 -5.183379325877114e+00 -5.314539820714846e-01
4.049163864627175e+01 -5.256377641864138e+00 -7.220402101753975e-01
4.060799392973806e+01 -5.351072233575378e+00 -9.040150860328853e-01
4.072434921320436e+01 -5.466324157301237e+00 -1.074959169630683e+00
4.084070449667067e+01 -5.600691223647089e+00 -1.232091410800986e+00
4.095705978013697e+01 -5.752392031605001e+00 -1.372391116484548e+00
4.107341506360328e+01 -5.919290118512651e+00 -1.492821073984911e+00
4.118977034706958e+01 -6.098909293342516e+00 -1.590635534645859e+00
4.130612563053589e+01 -6.288487779289175e+00 -1.663729891746351e+00
4.142248091400219e+01 -6.485072325384241e+00 -1.710965663148546e+00
4.153883619746850e+01 -6.685645066144505e+00 -1.732396578660331e+00
4.165519148093480e+01 -6.887267944857476e+00 -1.729337204551374e+00
4.177154676440111e+01 -7.087224699788013e+00 -1.704252674207785e+00
4.188790204786741e+01 -7.283140580090046e+00 -1.660493779951120e+00
4.200425733133372e+01 -7.473065071634663e+00 -1.601938174564774e+00
4.212061261480002e+01 -7.655511065626961e+00 -1.532612878007206e+00
4.223696789826633e+01 -7.829452312513328e+00 -1.456363943374268e+00
4.235332318173263e+01 -7.994287313259409e+00 -1.376614300852554e+00
4.246967846519894e+01 -8.149780905987003e+00 -1.296222507816607e+00
4.258603374866524e+01 -8.295994901516714e+00 -1.217432819822917e+00
4.270238903213155e+01 -8.433217187382024e+00 -1.141894631223751e+00
4.281874431559785e+01 -8.561895904964615e+00 -1.070726157549270e+00
4.293509959906416e+01 -8.682582507443453e+00 -1.004600128162152e+00
4.305145488253046e+01 -8.795885234575968e+00 -9.438348920394406e-01
4.316781016599677e+01 -8.902432960237611e+00 -8.884802857730013e-01
4.328416544946307e+01 -9.002848430847544e+00 -8.383925750296013e-01
4.340052073292938e+01 -9.097729471629933e+00 -7.932963376254238e-01
4.351687601639568e+01 -9.187636631286344e+00 -7.528333932367327e-01
4.363323129986199e+01 -9.273085826673995e+00 -7.166000962284211e-01
4.374958658332829e+01 -9.354544737328343e+00 -6.841748189421857e-01
4.386594186679460e+01 -9.432431920164147e+00 -6.551375355560922e-01
4.398229715026091e+01 -9.507117829842635e+00 -6.290832687874469e-01
4.409865243372721e+01 -9.578927121355520e+00 -6.056309120175540e-01
4.421500771719352e+01 -9.648141771361107e+00 -5.844286641680813e-01
4.433136300065982e+01 -9.715004683370910e+00 -5.651570543559353e-01
4.444771828412613e+01 -9.779723541984733e+00 -5.475303061072229e-01
4.456407356759243e+01 -9.842474757247480e+00 -5.312966019425578e-01
4.468042885105874e+01 -9.903407396262915e+00 -5.162376569644457e-01
4.479678413452504e+01 -9.962647039484795e+00 -5.021678902139274e-01
4.491313941799135e+01 -1.002029952706546e+01 -4.889333896709398e-01
4.502949470145765e+01 -1.007645457910978e+01 -4.764107957006524e-01
4.514584998492396e+01 -1.013118928492876e+01 -4.645061740133100e-01
4.526220526839026e+01 -1.018457146220746e+01 -4.531539091268357e-01
4.537856055185657e+01 -1.023666288880881e+01 -4.423156199834207e-01
4.549491583532287e+01 -1.028752240884029e+01 -4.319790785079889e-01
4.561127111878918e+01 -1.033720891149435e+01 -4.221570977546818e-01
4.572762640225548e+01 -1.038578417673485e+01 -4.128863474928556e-01
4.584398168572179e+01 -1.043331557669604e+01 -4.042260505252908e-01
4.596033696918809e+01 -1.047987861612483e+01 -3.962565117703678e-01
4.607669225265440e+01 -1.052555928966590e+01 -3.890774333498082e-01
4.619304753612070e+01 -1.057045622850588e+01 -3.828059718537406e-01
4.630940281958701e+01 -1.061468260401699e+01 -3.775744979233455e-01
4.642575810305331e+01 -1.065836775165755e+01 -3.735280227004860e-01
4.654211338651962e+01 -1.070165847451835e+01 -3.708212600661305e-01
