# omega0=1, alpha=0.2
# theta0=0.8, theta_dot0=0.8
# t_start=0, t_end=200, h=0.00905358
#   t          theta(t)                 thetadot(t)
0.0 0.8 0.8
0.009053581134264535 0.8072281592031968 0.7967448025243431
0.09958939247690989 0.877821656142295 0.7620925831093871
0.19012520381955522 0.9451148188686511 0.7239048269848812
0.2806610151622006 1.0088053815704756 0.6825716756192978
0.3711968265048459 1.0686252536686354 0.6384563641411114
0.46173263784749125 1.1243376941192258 0.5918870446845063
0.5522684491901367 1.175733862801833 0.5431511966310648
0.6428042605327821 1.2226289794850245 0.49249251957887896
0.7333400718754274 1.264858306132459 0.4401100956110106
0.8238758832180727 1.3022731457644638 0.3861595433765754
0.914411694560718 1.3347370245965844 0.3307558622122428
1.0049475059033635 1.3621221969801183 0.27397767177874616
1.0954833172460088 1.3843065872080134 0.2158725822146525
1.186019128588654 1.401171260127937 0.15646347263949922
1.2765549399312994 1.4125984945571746 0.09575550399987731
1.3670907512739447 1.4184705198911425 0.033743739049598286
1.45762656261659 1.418668966658447 -0.02957871780176278
1.5481623739592354 1.4130750752681551 -0.09421211949894003
1.6386981853018807 1.401570702605124 -0.16014105973875167
1.729233996644526 1.3840401619033686 -0.2273250920228681
1.8197698079871714 1.360372925596816 -0.2956890636754952
1.910305619329817 1.3304672114522196 -0.3651132974817072
2.0008414306724625 1.2942344568335644 -0.4354238343877231
2.0913772420151076 1.251604661912679 -0.5063830592832083
2.181913053357753 1.2025325476078534 -0.5776811654449525
2.272448864700398 1.147004426046081 -0.6489290639992927
2.3629846760430437 1.0850456194506752 -0.7196534980977483
2.453520487385689 1.0167281883039294 -0.7892952542094354
2.5440562987283344 0.9421786446851086 -0.8572114427795308
2.6345921100709795 0.8615852383753819 -0.9226828078424752
2.725127921413625 0.775204321945237 -0.9849268778669351
2.81566373275627 0.6833652404974951 -1.0431174523767635
2.9061995440989157 0.586473168419983 -1.0964104138387851
2.996735355441561 0.48500934594002526 -1.1439751779214207
3.0872711667842063 0.37952826561388514 -1.1850303077560373
3.177806978126852 0.27065152865437797 -1.2188810268529164
3.268342789469497 0.1590583271827869 -1.2449557151436532
3.3588786008121425 0.0454727912868395 -1.2628381177639219
3.4494144121547876 -0.06935126363794833 -1.2722920625403955
3.539950223497433 -0.18464738473549488 -1.273276026051416
3.6304860348400783 -0.29965432083541876 -1.265945867996707
