# omega0=1, alpha=0.2
# theta0=0.8, theta_dot0=0.8
# t_start=0, t_end=200, h=0.00905358
#   t          theta(t)                 thetadot(t)       
2.009895011806673e+01 -6.595355009050699e+00 -7.961972384796757e-01
2.028002174075201e+01 -6.730030985552015e+00 -6.901700339968129e-01
2.046109336343729e+01 -6.845013622538444e+00 -5.794582202546843e-01
2.064216498612257e+01 -6.939861677480386e+00 -4.684530319195878e-01
2.082323660880785e+01 -7.014865540305327e+00 -3.608127122800789e-01
2.100430823149313e+01 -7.070902391972343e+00 -2.593550061911276e-01
2.118537985417841e+01 -7.109284541987516e+00 -1.660799669202142e-01
2.136645147686369e+01 -7.131619459118584e+00 -8.226751055373441e-02
2.154752309954897e+01 -7.139690646421713e+00 -8.603651554729926e-03
2.172859472223425e+01 -7.135361538323219e+00 5.469526077754537e-02
2.190966634491953e+01 -7.120500398418950e+00 1.077764844185222e-01
2.209073796760481e+01 -7.096922311082552e+00 1.510683372509447e-01
2.227180959029009e+01 -7.066344073294740e+00 1.852196115269605e-01
2.245288121297537e+01 -7.030348443681059e+00 2.110557795128118e-01
2.263395283566065e+01 -6.990355285810112e+00 2.295455534740036e-01
2.281502445834593e+01 -6.947598298975953e+00 2.417716739922653e-01
2.299609608103122e+01 -6.903107033742483e+00 2.489010810658180e-01
2.317716770371650e+01 -6.857694610748501e+00 2.521513947327514e-01
2.335823932640178e+01 -6.811951946744151e+00 2.527525108672575e-01
2.353931094908706e+01 -6.766249350714029e+00 2.519038039889351e-01
2.372038257177234e+01 -6.720746139926840e+00 2.507287214160760e-01
2.390145419445762e+01 -6.675408522133012e+00 2.502293594708774e-01
2.408252581714290e+01 -6.630035484496256e+00 2.512439416460787e-01
2.426359743982818e+01 -6.584291901899136e+00 2.544100539836482e-01
2.444466906251346e+01 -6.537747587777335e+00 2.601361534516538e-01
2.462574068519874e+01 -6.489920598545929e+00 2.685833671651198e-01
2.480681230788402e+01 -6.440322788371748e+00 2.796590287210532e-01
2.498788393056930e+01 -6.388505403591482e+00 2.930227917691462e-01
2.516895555325458e+01 -6.334102411647573e+00 3.081055146362931e-01
2.535002717593986e+01 -6.276869288157894e+00 3.241403887962984e-01
2.553109879862514e+01 -6.216715154637463e+00 3.402049527585579e-01
2.571217042131042e+01 -6.153726489261208e+00 3.552716909610470e-01
2.589324204399570e+01 -6.088181139018220e+00 3.682639326545422e-01
2.607431366668098e+01 -6.020552038720697e+00 3.781128925553147e-01
2.625538528936626e+01 -5.951500850859967e+00 3.838111576367066e-01
2.643645691205154e+01 -5.881862597417784e+00 3.844579619760211e-01
2.661752853473682e+01 -5.812623139356931e+00 3.792923719565146e-01
2.679860015742210e+01 -5.744891933269917e+00 3.677120381607745e-01
2.697967178010738e+01 -5.679872735306509e+00 3.492772672471241e-01
2.716074340279267e+01 -5.618834759094659e+00 3.237024619733881e-01
2.734181502547795e+01 -5.563086230853992e+00 2.908390289993500e-01
2.752288664816323e+01 -5.513951402140954e+00 2.506552753914906e-01
2.770395827084851e+01 -5.472751016123964e+00 2.032193803800717e-01
2.788502989353379e+01 -5.440785137273089e+00 1.486912109927889e-01
2.806610151621907e+01 -5.419316297247319e+00 8.732767259918414e-02
2.824717313890435e+01 -5.409550203285963e+00 1.950462159972119e-02
2.842824476158963e+01 -5.412610893929720e+00 -5.424377048021445e-02
2.860931638427491e+01 -5.429507295882784e+00 -1.331699441983318e-01
2.879038800696019e+01 -5.461088736269903e+00 -2.162471807718070e-01
2.897145962964547e+01 -5.507988225804104e+00 -3.021021858925370e-01
2.915253125233075e+01 -5.570554387264749e+00 -3.889597910263541e-01
2.933360287501603e+01 -5.648775826870891e+00 -4.746181790165706e-01
2.951467449770131e+01 -5.742205384789011e+00 -5.564759244446394e-01
2.969574612038659e+01 -5.849895503666829e+00 -6.316305534218186e-01
2.987681774307187e+01 -5.970358833594122e+00 -6.970592704007946e-01
3.005788936575715e+01 -6.101568618442903e+00 -7.498744663525935e-01
3.023896098844243e+01 -6.241009900432748e+00 -7.876220407690850e-01
3.042003261112771e+01 -6.385784577969078e+00 -8.085672330719955e-01
3.060110423381299e+01 -6.532762088459791e+00 -8.119018930744408e-01
3.078217585649827e+01 -6.678756147872952e+00 -7.978179603717940e-01
3.096324747918355e+01 -6.820700640847944e+00 -7.674242719097238e-01
3.114431910186883e+01 -6.955797424459568e+00 -7.225261792244381e-01
3.132539072455411e+01 -7.081615740976776e+00 -6.653224559676847e-01
3.150646234723940e+01 -7.196134463467675e+00 -5.980883551251256e-01
3.168753396992468e+01 -7.297730408293339e+00 -5.229052562068327e-01
3.186860559260996e+01 -7.385124933079651e+00 -4.414742478883606e-01
3.204967721529525e+01 -7.457305417729467e+00 -3.550251189464577e-01
3.223074883798061e+01 -7.513438394056895e+00 -2.643126513908142e-01
3.241182046066596e+01 -7.552788583353811e+00 -1.696822654213651e-01
3.259289208335131e+01 -7.574654623874211e+00 -7.118571641139249e-02
3.277396370603666e+01 -7.578329062813929e+00 3.126876033518979e-02
3.295503532872201e+01 -7.563087827440629e+00 1.377423525021240e-01
3.313610695140736e+01 -7.528212856897493e+00 2.480745090376628e-01
3.331717857409271e+01 -7.473050393896079e+00 3.616816384823421e-01
3.349825019677807e+01 -7.397105795951130e+00 4.773578091172867e-01
3.367932181946342e+01 -7.300172610350781e+00 5.931006805684761e-01
3.386039344214877e+01 -7.182488071857098e+00 7.060016331646785e-01
3.404146506483412e+01 -7.044898665887902e+00 8.122544443200798e-01
3.422253668751947e+01 -6.889008869555542e+00 9.073415589380006e-01
3.440360831020482e+01 -6.717276835507170e+00 9.864368562901812e-01
3.458467993289018e+01 -6.533018192105192e+00 1.045008652863617e+00
3.476575155557553e+01 -6.340289345255169e+00 1.079523808410171e+00
3.494682317826088e+01 -6.143647005667169e+00 1.088077381209803e+00
3.512789480094623e+01 -5.947815447042283e+00 1.070752483231475e+00
3.530896642363158e+01 -5.757323545384021e+00 1.029583021045349e+00
3.549003804631693e+01 -5.576185097312583e+00 9.681264129068342e-01
3.567110966900228e+01 -5.407682044189912e+00 8.907854279353312e-01
3.585218129168764e+01 -5.254278039340924e+00 8.020804452224257e-01
3.603325291437299e+01 -5.117654555826000e+00 7.060468940886880e-01
3.621432453705834e+01 -4.998837036570665e+00 6.058511212181136e-01
3.639539615974369e+01 -4.898369692472823e+00 5.036327912299640e-01
3.657646778242904e+01 -4.816501620985927e+00 4.005271564923968e-01
3.675753940511439e+01 -4.753357491092437e+00 2.968025938716217e-01
3.693861102779974e+01 -4.709077299011290e+00 1.920566802468846e-01
3.711968265048510e+01 -4.683918321320167e+00 8.543310362372904e-02
3.730075427317045e+01 -4.678317395533227e+00 -2.415860620465082e-02
3.748182589585580e+01 -4.692913449785136e+00 -1.378232206217548e-01
3.766289751854115e+01 -4.728529742297628e+00 -2.564530514142511e-01
3.784396914122650e+01 -4.786113650953128e+00 -3.804842420247038e-01
3.802504076391185e+01 -4.866630263266094e+00 -5.096299215385118e-01
3.820611238659720e+01 -4.970905923237015e+00 -6.425971474779847e-01
3.838718400928256e+01 -5.099421210627357e+00 -7.768194803193587e-01
3.856825563196791e+01 -5.252061759320068e+00 -9.082735714494763e-01
3.874932725465326e+01 -5.427851355789245e+00 -1.031487497279804e+00
3.893039887733861e+01 -5.624713505647865e+00 -1.139866957612476e+00
3.911147050002396e+01 -5.839328065320861e+00 -1.226425755576126e+00
3.929254212270931e+01 -6.067155088681255e+00 -1.284880635790251e+00
3.947361374539467e+01 -6.302673958899700e+00 -1.310879711064110e+00
3.965468536808002e+01 -6.539828417493511e+00 -1.302977993867275e+00
3.983575699076537e+01 -6.772595832529503e+00 -1.262984395773627e+00
4.001682861345072e+01 -6.995548482356750e+00 -1.195527958199560e+00
4.019790023613607e+01 -7.204276134536700e+00 -1.107011781424940e+00
4.037897185882142e+01 -7.395592375290675e+00 -1.004342232838076e+00
4.056004348150677e+01 -7.567520940745851e+00 -8.938244814514466e-01
4.074111510419213e+01 -7.719115842881894e+00 -7.804516073538382e-01
4.092218672687748e+01 -7.850191927402234e+00 -6.676176030767353e-01
4.110325834956283e+01 -7.961034922965185e+00 -5.571557148396875e-01
4.128432997224818e+01 -8.052137466823771e+00 -4.495646864622608e-01
4.146540159493353e+01 -8.123984032004088e+00 -3.443066728140453e-01
4.164647321761888e+01 -8.176890417366627e+00 -2.401033793820758e-01
4.182754484030423e+01 -8.210893918698604e+00 -1.351968500616713e-01
4.200861646298959e+01 -8.225686959671723e+00 -2.756952405414080e-02
4.218968808567494e+01 -8.220587675340626e+00 8.486475129055576e-02
4.237075970836029e+01 -8.194544008395775e+00 2.040774918340103e-01
4.255183133104564e+01 -8.146172255701638e+00 3.317235838592430e-01
4.273290295373099e+01 -8.073836054381905e+00 4.688918632584543e-01
4.291397457641634e+01 -7.975776820931732e+00 6.157826691076645e-01
4.309504619910170e+01 -7.850310233275488e+00 7.713010793306013e-01
4.327611782178705e+01 -7.696102571512339e+00 9.325902110027542e-01
4.345718944447240e+01 -7.512530739456937e+00 1.094596388724818e+00
4.363826106715775e+01 -7.300104669025115e+00 1.249855166756088e+00
4.381933268984310e+01 -7.060887840457520e+00 1.388776575870410e+00
4.400040431252845e+01 -6.798799726244293e+00 1.500698184173860e+00
4.418147593521380e+01 -6.519651613687386e+00 1.575752770746933e+00
4.436254755789916e+01 -6.230796641813074e+00 1.607153036539750e+00
4.454361918058451e+01 -5.940389403446934e+00 1.593059932639973e+00
4.472469080326986e+01 -5.656412861866736e+00 1.537170410092434e+00
4.490576242595521e+01 -5.385744577629636e+00 1.447711187948026e+00
4.508683404864056e+01 -5.133518388114184e+00 1.335316375035072e+00
4.526790567132591e+01 -4.902902119769067e+00 1.210713178643591e+00
4.544897729401126e+01 -4.695249645958699e+00 1.082994720734519e+00
4.563004891669662e+01 -4.510486327101374e+00 9.587772462410747e-01
4.581112053938197e+01 -4.347574449140786e+00 8.421155282755410e-01
4.599219216206732e+01 -4.204948157290517e+00 7.348709621701480e-01
4.617326378475267e+01 -4.080862900127348e+00 6.372480828247893e-01
4.635433540743802e+01 -3.973647027278147e+00 5.483175533784508e-01
4.653540703012337e+01 -3.881866796606110e+00 4.664421807968858e-01
4.671647865280872e+01 -3.804424788452368e+00 3.895866945108418e-01
4.689755027549408e+01 -3.740611944427030e+00 3.155235888497283e-01
4.707862189817943e+01 -3.690130037779854e+00 2.419578822356700e-01
4.725969352086478e+01 -3.653097141457604e+00 1.665937103408566e-01
4.744076514355013e+01 -3.630044822551809e+00 8.716196739385848e-02
4.762183676623548e+01 -3.621912678273848e+00 1.424327319158914e-03
4.780290838892083e+01 -3.630043291055582e+00 -9.283329110576195e-02
4.798398001160619e+01 -3.656178324998688e+00 -1.978043392114616e-01
4.816505163429154e+01 -3.702453741314914e+00 -3.156447989630599e-01
4.834612325697689e+01 -3.771388219091465e+00 -4.484095637177857e-01
4.852719487966224e+01 -3.865852886505175e+00 -5.979013571251890e-01
4.870826650234759e+01 -3.989001426275664e+00 -7.653725203804597e-01
4.888933812503294e+01 -4.144127139219226e+00 -9.510028797051858e-01
4.907040974771829e+01 -4.334399458120080e+00 -1.153081046880675e+00
4.925148137040365e+01 -4.562423934407456e+00 -1.366883614364646e+00
4.943255299308900e+01 -4.829583829400415e+00 -1.583440072437960e+00
4.961362461577435e+01 -5.135185633888721e+00 -1.788730013341600e+00
4.979469623845970e+01 -5.475568076822275e+00 -1.964264038558682e+00
4.997576786114505e+01 -5.843518272532035e+00 -2.090010906520037e+00
5.015683948383040e+01 -6.228441591001796e+00 -2.149646590116565e+00
5.033791110651575e+01 -6.617561404303783e+00 -2.136200831218849e+00
5.051898272920111e+01 -6.997936863333467e+00 -2.054932819610712e+00
5.070005435188646e+01 -7.358583107627700e+00 -1.921506106191606e+00
5.088112597457181e+01 -7.691900405066276e+00 -1.756616919249139e+00
5.106219759725716e+01 -7.994045266529695e+00 -1.580223405860675e+00
5.124326921994251e+01 -8.264422346295540e+00 -1.407859103927979e+00
5.142434084262786e+01 -8.504749822019402e+00 -1.249544486181254e+00
5.160541246531321e+01 -8.718103949275294e+00 -1.110457404974223e+00
5.178648408799857e+01 -8.908161520587218e+00 -9.922929400441138e-01
5.196755571068392e+01 -9.078694348461665e+00 -8.946079854482899e-01
5.214862733336927e+01 -9.233281453581965e+00 -8.158593507259214e-01
5.232969895605462e+01 -9.375177508742693e+00 -7.540974041582872e-01
5.251077057873997e+01 -9.507280313817677e+00 -7.073802850740799e-01
5.269184220142532e+01 -9.632154362219330e+00 -6.739924873400145e-01
5.287291382411068e+01 -9.752081674149103e+00 -6.525372251704349e-01
5.305398544679603e+01 -9.869121703184145e+00 -6.419505942173428e-01
5.323505706948138e+01 -9.985169066791828e+00 -6.414670144392576e-01
5.341612869216673e+01 -1.010200189814768e+01 -6.505520134857601e-01
5.359720031485208e+01 -1.022131566613184e+01 -6.688096228118627e-01
5.377827193753743e+01 -1.034473811907012e+01 -6.958666084958656e-01
5.395934356022278e+01 -1.047382119662773e+01 -7.312339249422920e-01
5.414041518290814e+01 -1.061000590398205e+01 -7.741472438358374e-01
5.432148680559349e+01 -1.075455689717864e+01 -8.233937499842792e-01
5.450255842827884e+01 -1.090846565124229e+01 -8.771422302670777e-01
5.468363005096419e+01 -1.107232538317257e+01 -9.328074967133867e-01
5.486470167364954e+01 -1.124618793310168e+01 -9.869955531427773e-01
5.504577329633489e+01 -1.142942225198655e+01 -1.035585647989540e+00
5.522684491902024e+01 -1.162060401670226e+01 -1.073998262621395e+00
5.540791654170560e+01 -1.181747207430194e+01 -1.097662982324717e+00
5.558898816439095e+01 -1.201698446351705e+01 -1.102635599356986e+00
5.577005978707630e+01 -1.221549068047376e+01 -1.086238495886748e+00
5.595113140976165e+01 -1.240900901848511e+01 -1.047551168444737e+00
5.613220303244700e+01 -1.259356702101882e+01 -9.875968942502307e-01
5.631327465513235e+01 -1.276554256410076e+01 -9.091627873620712e-01
5.649434627781771e+01 -1.292194283924287e+01 -8.163133306819288e-01
5.667541790050306e+01 -1.306057858595361e+01 -7.137492175102067e-01
5.685648952318841e+01 -1.318012140093641e+01 -6.061834124974751e-01
5.703756114587376e+01 -1.328005966824446e+01 -4.978602895293830e-01
5.721863276855911e+01 -1.336058480915147e+01 -3.922693353492934e-01
5.739970439124446e+01 -1.342244270191314e+01 -2.920407158167633e-01
5.758077601392981e+01 -1.346677915830476e+01 -1.989747320581635e-01
5.776184763661517e+01 -1.349499862244122e+01 -1.141495859196963e-01
5.794291925930052e+01 -1.350864586377171e+01 -3.806107469359984e-02
5.812399088198587e+01 -1.350931337951702e+01 2.923707905099144e-02
5.830506250467122e+01 -1.349857287941857e+01 8.800942354577468e-02
5.848613412735657e+01 -1.347792712479644e+01 1.387382306836570e-01
5.866720575004192e+01 -1.344877781840852e+01 1.820464309644212e-01
5.884827737272727e+01 -1.341240554873938e+01 2.186408409586123e-01
5.902934899541263e+01 -1.336995851523706e+01 2.492711580386421e-01
5.921042061809798e+01 -1.332244760183286e+01 2.747001143624498e-01
5.939149224078333e+01 -1.327074615324239e+01 2.956807820306855e-01
5.957256386346868e+01 -1.321559345374482e+01 3.129379428873199e-01
5.975363548615403e+01 -1.315760137486303e+01 3.271514574362847e-01
5.993470710883938e+01 -1.309726394215825e+01 3.389405484810485e-01
6.011577873152473e+01 -1.303496968821656e+01 3.488487655355324e-01
6.029685035421009e+01 -1.297101663828030e+01 3.573300565239418e-01
6.047792197689544e+01 -1.290562965473297e+01 3.647368093077266e-01
6.065899359958079e+01 -1.283897968885270e+01 3.713109249550221e-01
6.084006522226614e+01 -1.277120429529882e+01 3.771789556621074e-01
6.102113684495149e+01 -1.270242859590843e+01 3.823521092260484e-01
6.120220846763684e+01 -1.263278576755748e+01 3.867315308138934e-01
6.138328009032220e+01 -1.256243609828714e+01 3.901187764017997e-01
6.156435171300755e+01 -1.249158371985949e+01 3.922308563770000e-01
6.174542333569290e+01 -1.242049028397946e+01 3.927187257795745e-01
6.192649495837825e+01 -1.234948509060485e+01 3.911877050900445e-01
6.210756658106360e+01 -1.227897147382059e+01 3.872181012868051e-01
6.228863820374895e+01 -1.220942956642801e+01 3.803843136252213e-01
6.246970982643430e+01 -1.214141585490251e+01 3.702709721080307e-01
6.265078144911966e+01 -1.207556015777870e+01 3.564851496290145e-01
6.283185307180501e+01 -1.201256077607442e+01 3.386643521088127e-01
6.301292469449036e+01 -1.195317855100556e+01 3.164807347835570e-01
6.319399631717571e+01 -1.189823041667023e+01 2.896427142947552e-01
6.337506793986106e+01 -1.184858276651542e+01 2.578957502649288e-01
6.355613956254641e+01 -1.180514459034412e+01 2.210244861833447e-01
6.373721118523176e+01 -1.176885992139675e+01 1.788586286264763e-01
6.391828280791712e+01 -1.174069870327417e+01 1.312848921184676e-01
6.409935443060246e+01 -1.172164478834446e+01 7.826703733068312e-02
6.428042605328781e+01 -1.171267945943780e+01 1.987545835847812e-02
6.446149767597316e+01 -1.171475867952572e+01 -4.367313426689599e-02
6.464256929865851e+01 -1.172878229044244e+01 -1.119667495521961e-01
6.482364092134387e+01 -1.175555369668038e+01 -1.843426475825604e-01
6.500471254402922e+01 -1.179572930443318e+01 -2.598308222329981e-01
6.518578416671457e+01 -1.184975826883366e+01 -3.371052403191056e-01
6.536685578939992e+01 -1.191781502511824e+01 -4.144552501372808e-01
6.554792741208527e+01 -1.199972960832604e+01 -4.897924328446353e-01
6.572899903477062e+01 -1.209492362157257e+01 -5.607085803775993e-01
6.591007065745598e+01 -1.220236225994872e+01 -6.245963124236216e-01
6.609114228014133e+01 -1.232053403863201e+01 -6.788334328136075e-01
6.627221390282668e+01 -1.244746866535045e+01 -7.210157773058363e-01
6.645328552551203e+01 -1.258079903937165e+01 -7.492046853137830e-01
6.663435714819738e+01 -1.271786583524210e+01 -7.621413314916577e-01
6.681542877088273e+01 -1.285585411691065e+01 -7.593787348937227e-01
6.699650039356808e+01 -1.299194364002190e+01 -7.412973241263989e-01
6.717757201625344e+01 -1.312345073650541e+01 -7.089980914288146e-01
6.735864363893879e+01 -1.324794145423163e+01 -6.640983765679312e-01
6.753971526162414e+01 -1.336330235760414e+01 -6.084772814167785e-01
6.772078688430949e+01 -1.346776468944022e+01 -5.440235020754642e-01
6.790185850699484e+01 -1.355988647373526e+01 -4.724287456761927e-01
6.808293012968019e+01 -1.363850336997141e+01 -3.950516662453510e-01
6.826400175236554e+01 -1.370266186759254e+01 -3.128585804457397e-01
6.844507337505090e+01 -1.375154822068201e+01 -2.264337488705954e-01
6.862614499773625e+01 -1.378442452689992e+01 -1.360455235533216e-01
6.880721662042160e+01 -1.380058074258615e+01 -4.175398248798261e-02
6.898828824310695e+01 -1.379930902770305e+01 5.645174520163106e-02
6.916935986579230e+01 -1.377990497671996e+01 1.584950607441117e-01
6.935043148847765e+01 -1.374169891920247e+01 2.640393622861509e-01
6.953150311116300e+01 -1.368411912220650e+01 3.723099990458610e-01
6.971257473384836e+01 -1.360678670011133e+01 4.819252624242962e-01
6.989364635653371e+01 -1.350963852613511e+01 5.907612990095471e-01
7.007471797921906e+01 -1.339306878714221e+01 6.958885694386804e-01
7.025578960190441e+01 -1.325807202329177e+01 7.936272147610114e-01
7.043686122458976e+01 -1.310636188100292e+01 8.797661298628433e-01
7.061793284727511e+01 -1.294043358743381e+01 9.499651363401633e-01
7.079900446996047e+01 -1.276353902581114e+01 1.000307071542410e+00
7.098007609264582e+01 -1.257955540859067e+01 1.027898659087811e+00
7.116114771533117e+01 -1.239275211228016e+01 1.031366930910444e+00
7.134221933801652e+01 -1.220748891653580e+01 1.011098890520481e+00
7.152329096070187e+01 -1.202790115280809e+01 9.691413606090770e-01
7.170436258338722e+01 -1.185763246883869e+01 9.087894283463682e-01
7.188543420607257e+01 -1.169966124480695e+01 8.339901172744363e-01
7.206650582875793e+01 -1.155623920932392e+01 7.487263018036041e-01
7.224757745144328e+01 -1.142893266314036e+01 6.565171379861791e-01
7.242864907412863e+01 -1.131873782136114e+01 5.601045074480574e-01
7.260972069681398e+01 -1.122623545125770e+01 4.613286691613903e-01
